white,black,white_elo,black_elo,result,opening,eco,site,time_control,termination,white_country,white_title,white_preferred_game,white_peak_bullet,white_peak_blitz,white_peak_rapid,white_peak_classical,white_total_wins,white_total_draws,white_total_losses,black_country,black_title,black_preferred_game,black_peak_bullet,black_peak_blitz,black_peak_rapid,black_peak_classical,black_total_wins,black_total_draws,black_total_losses
mouza12,konstantikus,1474,1466,0-1,"Vienna Game: Stanley Variation, Three Knights Variation",C28,https://lichess.org/oaq6hgxK,300+0,Time forfeit,,,blitz,,,,,359,33,589,,,blitz,2240.0,1911.0,,,10791,867,11346
patolomeu,dbjr13,1663,1690,1-0,Modern Defense,B06,https://lichess.org/H6TaJrlB,600+0,Time forfeit,,,blitz,,,,,5273,578,7471,,,blitz,,,,,4065,302,3902
navid00,Arlequin13,1718,1839,1/2-1/2,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/1FzeAyoh,600+0,Normal,,,rapid,,,,,2625,407,3754,,,rapid,,,,,1888,112,1174
Ylyk02,StanB,1539,1535,0-1,Van't Kruijs Opening,A00,https://lichess.org/XP7ifSzL,300+0,Normal,,,blitz,,,1585.0,,4084,365,4821,,,blitz,,,,,1560,187,3057
lichtenstein,OriginaleDemiurgo,1702,1399,1-0,"English Opening: King's English Variation, Reversed Sicilian",A21,https://lichess.org/JL1G3Nnb,600+8,Time forfeit,,,blitz,,,,,9060,147,2780,,,rapid,,,,,2222,45,2800
flejoh,giosav,1679,1500,1-0,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,B30,https://lichess.org/Z00BNdwa,1800+0,Normal,,,rapid,,1190.0,1434.0,,5376,310,3063,,,blitz,,,,,8577,514,6506
Yaco,Pizzamann247,1532,1657,0-1,Italian Game: Classical Variation,C53,https://lichess.org/85mG8tqD,540+8,Normal,,,rapid,,,,,1042,73,1086,,,blitz,1548.0,,,,7556,410,2750
XxGNECCOxX,POTho,1551,1857,0-1,Sicilian Defense: Alapin Variation,B22,https://lichess.org/Ny8595xn,480+5,Normal,,,rapid,,,,,169,26,260,,,blitz,1375.0,1697.0,,,10363,1067,11117
momy,Rxthless,1441,1758,0-1,Caro-Kann Defense: Classical Variation,B18,https://lichess.org/6k7tFmeO,1200+0,Normal,,,bullet,1615.0,,,,6415,479,9040,,,rapid,,,,,40,5,32
BrendaAlves,Potrock,1747,1547,1-0,Slav Defense: Modern Line,D11,https://lichess.org/cnoDMtC4,300+0,Normal,,,bullet,,,,,572,26,633,,,blitz,1874.0,1879.0,,,6593,771,6714
Evandromn,habadooble,1676,1466,1-0,Queen's Gambit Declined: Queen's Knight Variation,D31,https://lichess.org/eOnQOn1S,900+0,Normal,,,puzzle,,,,,748,45,468,,,rapid,,,,,966,60,1010
alaclan,Leopaul,1860,1667,1/2-1/2,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/GMrx5Mqb,600+10,Normal,,,blitz,,1734.0,1965.0,,7917,486,4575,,,blitz,,1369.0,1565.0,,11790,1146,14630
jjacquesv,gradal1s,1654,1526,1-0,Sicilian Defense: Smith-Morra Gambit #2,B21,https://lichess.org/cai182wM,600+0,Normal,,,rapid,,,,,3572,280,3291,,,puzzle,,,,,408,54,952
cuhadar,tanczi,1558,1446,0-1,Hungarian Opening,A00,https://lichess.org/d78wCoFT,120+1,Time forfeit,,,blitz,,1797.0,,,22881,515,18948,,,blitz,,1715.0,,,17621,1557,12804
dusanz,Batdog,1586,1551,1-0,Queen's Gambit,D06,https://lichess.org/eODTzqZO,480+8,Normal,,,puzzle,,1407.0,,,1142,60,1214,,,rapid,,,,,1219,47,1183
Jingo9000,Gjorgjo,1575,1330,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/tLtzuIsO,600+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,4021,319,4767
charekatsi,tacotacotaco,1695,1685,1-0,Tarrasch Defense: Symmetrical Variation,D32,https://lichess.org/fvnEQemu,300+2,Normal,,,unknown,,,,,0,0,0,,,blitz,2100.0,2014.0,,,14449,1364,14445
Brunomg2016,marcolll9,1267,1726,0-1,French Defense: Queen's Knight,C00,https://lichess.org/2iLD3bVJ,300+0,Normal,,,rapid,,,,,96,5,249,,,bullet,1900.0,1969.0,,,10840,1371,11949
martinz,Dietmar68,1751,1700,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/MjVeXjgb,300+0,Normal,,,blitz,,1685.0,,,33179,1890,29827,,,blitz,,,,,632,70,984
poofpoof,johnnycloaca,1435,1371,1-0,Queen's Pawn Game #2,D00,https://lichess.org/UgpupMhS,900+5,Normal,,,rapid,,,,,213,14,200,,,rapid,,,,,1508,157,1518
Vyllyama,TX1,2057,1808,1-0,Semi-Slav Defense: Chigorin Defense,D46,https://lichess.org/WODLyFnX,300+0,Time forfeit,,,blitz,,,,,440,80,220,,,blitz,,,,,625,53,521
reiniervg81,kuraka79,1545,1390,1-0,Queen's Pawn,A40,https://lichess.org/gsAc7fRt,180+0,Time forfeit,,,blitz,,,,,403,18,376,,,blitz,,1346.0,,,3711,320,5652
ivore,zaramay,1381,1536,0-1,Sicilian Defense,B20,https://lichess.org/UAH2t0aq,600+15,Normal,,,rapid,,,1462.0,,1598,129,1910,,,classical,,,,,360,42,353
repp,danielhxt,1564,1416,0-1,Benoni Defense: Benoni Gambit Accepted,A43,https://lichess.org/fCAWNH0O,240+4,Normal,,,blitz,,1616.0,,,19346,864,25785,,,unknown,,,,,0,0,0
dputros87,sizzlecheck,1810,1826,0-1,French Defense: Mediterranean Defense,C01,https://lichess.org/8GTeD2Rr,180+0,Time forfeit,,,blitz,,,,,50,1,69,,,blitz,1898.0,1787.0,1837.0,,3940,279,3765
angeange,abracadaver,1601,1753,0-1,Sicilian Defense,B20,https://lichess.org/vHJpBgBU,180+0,Normal,,,unknown,,,,,0,0,0,,,blitz,,1360.0,1811.0,,32613,2270,25849
bwille,liamschauerman,1658,1754,0-1,Queen's Gambit Declined: Queen's Knight Variation,D31,https://lichess.org/enqe32Kd,300+0,Normal,,,blitz,,1437.0,,,2400,220,2437,,,bullet,,,,,7502,700,6874
molochbaal,asdpikas,1618,1763,0-1,Nimzo-Larsen Attack: Modern Variation #3,A01,https://lichess.org/ik6H04wW,300+5,Normal,,,rapid,,,,,4067,344,5307,,,puzzle,,,,,122,7,110
juanmanova83,carljk,1560,1509,1-0,Sicilian Defense,B20,https://lichess.org/bCM1thn2,240+4,Normal,,,blitz,,,,,583,45,519,,,blitz,,1745.0,,,42836,3131,43845
azkym,ChickityCheckUrSelf,1614,1246,1-0,Bishop's Opening: Berlin Defense,C24,https://lichess.org/REMdz1xy,600+0,Normal,,,rapid,,,,,1467,167,1922,,,rapid,,,,,467,24,667
Domizinho,Eleno,1670,1404,0-1,Sicilian Defense: Najdorf Variation,B94,https://lichess.org/W8Q6RYy3,-,Normal,,,correspondence,,,,,247,26,370,,,puzzle,,,,,475,38,699
Kostyarik,hennavarre,1743,1786,0-1,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/nYRFgrCr,900+0,Normal,,,rapid,,1421.0,1634.0,,3005,166,3217,,,rapid,,,,,129,17,92
najjih,oxiyenio,1711,1606,0-1,Italian Game: Hungarian Defense,C50,https://lichess.org/3bU4dgZi,360+0,Normal,,,blitz,,,,,22725,1161,19741,,,blitz,,1481.0,1829.0,,9819,1362,10974
acamarda,Always100fc,1681,1641,1-0,"French Defense: Advance Variation, Euwe Variation",C02,https://lichess.org/i71I02Vz,300+5,Normal,,,puzzle,,,,,60,4,71,,,puzzle,,,,,821,76,829
woofo,SomberReLiic,1449,1473,1-0,Modern Defense,A40,https://lichess.org/AbaPM4rK,120+3,Normal,,,blitz,,,,,5977,497,7885,,,bullet,1366.0,1591.0,,,3280,235,3569
Wormhouse,starckv,1651,1936,0-1,Englund Gambit Complex Declined,A40,https://lichess.org/AcTYR9ad,180+0,Normal,,,blitz,,1727.0,,,13637,610,13326,,,puzzle,,,,,2992,65,861
Daedela,MagnusMinor,1906,1881,1-0,Guatemala Defense,B00,https://lichess.org/sAaNI4Ze,60+0,Normal,,,bullet,,,,,2115,116,2976,,,bullet,,,,,18945,2048,26251
llanes,majid30,1506,1598,0-1,"Italian Game: Two Knights Defense, Fried Liver Attack",C57,https://lichess.org/oCdBUwZi,180+1,Time forfeit,,,blitz,,,,,19032,1502,21628,,,puzzle,1559.0,,,,5955,236,6615
vmer,julesder,1478,1336,0-1,Four Knights Game: Double Spanish,C49,https://lichess.org/90PITJv4,300+0,Normal,,,puzzle,,1490.0,,,1267,154,1046,,,blitz,,2046.0,,,15967,1608,15992
rollstark,larmad,1625,1792,1-0,Sicilian Defense,B20,https://lichess.org/RzaB0rwS,60+0,Time forfeit,,,bullet,1369.0,1593.0,,,4864,328,7041,,,bullet,2037.0,1864.0,2173.0,,13112,714,11480
E4Atreyu,IenpwIII,1500,1501,0-1,Italian Game: Anti-Fried Liver Defense,C55,https://lichess.org/oVEQRO1a,300+0,Time forfeit,,,unknown,,,,,0,0,0,,,blitz,,1464.0,1620.0,,6348,630,7242
sami-br,Bahrein1971,1787,1701,0-1,Philidor Defense,C41,https://lichess.org/CEIfVyvP,300+0,Normal,,,blitz,,,,,1204,57,1228,,,blitz,,,,,3818,113,2973
Peoncete,skiki,1561,1520,1-0,Italian Game,C50,https://lichess.org/Kj2DyxyL,1800+0,Normal,,,classical,,,1454.0,1565.0,12174,887,11881,,,rapid,,,1491.0,,1749,103,1902
cheeserob,automovil,1786,1301,1-0,Philidor Defense,C41,https://lichess.org/cQxS0u7w,2700+30,Time forfeit,,,bullet,1497.0,,,,5146,259,4921,,,rapid,,,,,485,36,1252
damonachey,Javierjmc,1725,1925,0-1,Pirc Defense #3,B07,https://lichess.org/OydHxvqy,600+0,Normal,,,chess960,,1884.0,,,37329,4370,38832,,,blitz,1809.0,2083.0,,,3793,493,2871
Madrugas,busko,1500,1657,0-1,Ruy Lopez: Steinitz Defense,C62,https://lichess.org/T7rOIzMD,1200+8,Normal,,,puzzle,,,,,3,0,17,,,classical,,,,,523,48,554
dcwoods,lemond,1872,1946,0-1,Benoni Defense: Hromadka System,A57,https://lichess.org/pVdaVE7c,180+0,Normal,,,bullet,,,,,3780,350,4485,,,blitz,,,,,1570,73,1039
SLiMMuX,bilis,1788,1851,0-1,Trompowsky Attack,A45,https://lichess.org/xFnPI3QX,900+10,Normal,,,unknown,,,,,0,0,0,,,blitz,2072.0,2019.0,,2089.0,6924,1026,6030
Artem979,eyklein,1685,1655,1-0,Semi-Slav Defense: Main Line,D45,https://lichess.org/ygtsu4Sp,300+5,Normal,,,rapid,,,2110.0,,8162,1312,8904,,,rapid,,,1861.0,,6157,623,7138
sir-ario,Trishop,1907,1986,1-0,"Ruy Lopez: Closed Variations, Pilnik Variation",C90,https://lichess.org/Ibw2p7CN,600+10,Normal,,,rapid,,,,,38,3,49,,,blitz,2397.0,2338.0,,,8197,438,6451
mestrerusso,DefeatIsLife,1762,1458,1-0,Modern Defense: Two Knights Variation,B06,https://lichess.org/FMbsXO87,60+0,Normal,,,bullet,1810.0,1968.0,2066.0,,16025,832,15059,,,bullet,,,,,6949,396,8744
steve4000,pizale,1693,1214,1-0,Queen's Pawn Game: Chigorin Variation,D00,https://lichess.org/RtThmIDh,600+0,Normal,,,rapid,,,1727.0,,15585,1779,11358,,,rapid,,,,,666,22,1152
Nuppo,salteria,1485,1460,1/2-1/2,Modern Defense,A40,https://lichess.org/uxZi9YYJ,300+2,Normal,,,blitz,,,,,1133,106,462,,,blitz,,,,,25,2,26
peterrock,muller89,1652,1576,1-0,Sicilian Defense,B50,https://lichess.org/iHUznZqn,480+0,Normal,,,rapid,,,,,7948,904,8453,,,puzzle,,,,,608,43,645
Carlo_Rossi,sasoulas,1936,1818,1-0,"Gruenfeld Defense: Exchange Variation, Modern Exchange Variation",D85,https://lichess.org/Bc3SSxca,480+5,Normal,,,rapid,1883.0,1944.0,2037.0,,21071,1999,18486,,,rapid,,,,,3544,510,3564
thebluesfan,thomasmouu,1633,1409,0-1,French Defense: Mediterranean Defense,C01,https://lichess.org/Fp58Tkok,900+1,Normal,,,rapid,,,,,14,1,16,,,rapid,,,,,673,65,621
Bichomontuno,Kromas,1578,1623,1-0,Lion Defense: Lion's Jaw,B07,https://lichess.org/8a8rTxQO,600+0,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
topological,alfa20151129,1684,1704,0-1,Pirc Defense #4,B07,https://lichess.org/Qc9cwnYR,60+1,Normal,,,bullet,,,,,9026,393,5730,,,unknown,,,,,0,0,0
ninepoundhammer,Viniboy,1610,1606,0-1,Elephant Gambit,C40,https://lichess.org/kbNYKnBw,1200+0,Normal,,,rapid,,1532.0,,,11219,1066,11316,,,puzzle,848.0,1282.0,1673.0,1700.0,5943,539,7757
sdiqx,alejandrodolohov,1741,1642,1-0,"Vienna Game: Stanley Variation, Three Knights Variation",C28,https://lichess.org/tZ1kxZeK,30+0,Time forfeit,,,bullet,,,,,15373,288,19800,,,blitz,,,,,111,8,51
jausa,the_wassel,1892,1948,1-0,"French Defense: Advance Variation, Euwe Variation",C02,https://lichess.org/F9wVXpxv,180+0,Time forfeit,,,blitz,,,,,7074,548,12752,,,bullet,2226.0,1984.0,2045.0,,20856,1597,22034
salva1714,rioderaca,1961,1681,1-0,Sicilian Defense,B20,https://lichess.org/ojGFgYmo,180+0,Time forfeit,,,blitz,,,,,8765,1721,9027,,,blitz,,,,,1896,107,1863
erg57,Magikl,1864,1840,1-0,French Defense: Knight Variation,C00,https://lichess.org/Yml5CXrM,900+10,Normal,,,rapid,,,1778.0,,4499,452,4516,,,puzzle,,,,,2381,197,2997
forcro,GrandZen,1549,1569,1-0,Philidor Defense #3,C41,https://lichess.org/cp9JfOzL,180+7,Normal,,,blitz,,,,,1359,94,1488,,,blitz,1937.0,1761.0,1912.0,,12061,1377,11785
Assault_1,penach0,1500,1372,1-0,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",D30,https://lichess.org/lnyuogka,240+8,Normal,,,blitz,,,,,2885,267,5123,,,puzzle,,,,,491,22,606
pjk0126,evgeniy_yash,1795,1550,1-0,Bishop's Opening: Boi Variation,C20,https://lichess.org/36pQBG8B,180+30,Normal,,,rapid,,,,,1650,85,1512,,,rapid,,1601.0,,,4411,507,4937
bart1602,goranserbia86,1278,1586,0-1,Queen's Pawn Game: Chigorin Variation,D02,https://lichess.org/tipykRWI,300+10,Normal,,,classical,,,,,3,0,12,,,rapid,,,,,3219,91,2412
zaq1,Queenlml,1576,1665,0-1,Ruy Lopez: Berlin Defense #2,C65,https://lichess.org/lCNCNAoA,420+2,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,2219,208,3779
kaspolsen2000,childrenofmen,1302,1597,0-1,"King's Gambit Declined, Queen's Knight Defense",C30,https://lichess.org/kWiS1sKq,60+1,Normal,,,blitz,,,,,3199,259,4785,,,bullet,1958.0,1835.0,,,8309,509,7014
IGORI,jrsc,1735,2110,1-0,Sicilian Defense,B20,https://lichess.org/t4dbORjU,180+8,Normal,,,blitz,,,,,5949,422,5933,,,blitz,,,,,10401,1573,8174
PURGATORIO1,sarcin,1300,1505,0-1,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/2g7cBGFM,300+0,Time forfeit,,,blitz,,,,,2720,190,6543,,,puzzle,1539.0,1788.0,,,16389,1011,17766
sjel,holisal,1467,1462,0-1,King's Pawn Game: Leonardis Variation,C20,https://lichess.org/vAZ2UEWm,600+0,Normal,,,puzzle,,,,,477,49,735,,,puzzle,1310.0,1372.0,,,2572,131,2610
Master_Chief,rg19022,1729,1777,1-0,Van't Kruijs Opening,A00,https://lichess.org/NqNZNHEP,60+0,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,4654,324,3755
ingenioso,balak,1651,1278,1-0,Polish Opening,A00,https://lichess.org/06yiRj7E,180+0,Time forfeit,,,unknown,,,,,0,0,0,,,antichess,1188.0,1134.0,,,5107,339,7502
PawnOfGerald,marr,1832,1603,1-0,Sicilian Defense,B27,https://lichess.org/PcDCCnvl,-,Normal,,,puzzle,,1562.0,,,1334,113,888,,,puzzle,,1444.0,,,2088,171,1997
Moqueguanito,Assis49,1612,1774,0-1,Bird Opening: From's Gambit,A02,https://lichess.org/IH8r4ESG,600+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,1011,70,688
DarthDino44,TR16,1449,1602,0-1,Caro-Kann Defense: Advance Variation,B12,https://lichess.org/4exGCUD7,600+0,Normal,,,rapid,,1167.0,1363.0,,1324,66,1412,,,unknown,,,,,0,0,0
Kykyto,r1tch1e,1563,1500,1-0,Scotch Game,C45,https://lichess.org/isWpMLci,120+0,Normal,,,bullet,,,,,26,2,36,,,blitz,1460.0,1645.0,,,6108,500,7004
huilcomeli,rubentrepanos,1765,1698,0-1,"King's Gambit, Falkbeer Countergambit Accepted",C31,https://lichess.org/qDdwVsSN,1200+8,Normal,,,puzzle,,,1673.0,,1015,123,936,,,blitz,,,,,5927,1290,7619
Gilitrutt,yilverrrrr,1983,1957,0-1,Bird Opening: Dutch Variation,A03,https://lichess.org/JSVlou6n,30+0,Time forfeit,,,bullet,,,,,4074,274,4180,,,unknown,,,,,0,0,0
toofan2000,mabdalvand,1523,1500,1-0,Scandinavian Defense,B01,https://lichess.org/ONHEsjh4,600+0,Normal,,,rapid,,,,,442,55,813,,,rapid,,,,,260,14,188
capivarabrasil,Eukaryoot,1648,1812,0-1,Gruenfeld Defense,D80,https://lichess.org/S4gS9Fpt,180+0,Time forfeit,,,blitz,,1775.0,,,6861,809,8967,,,blitz,1690.0,1817.0,1993.0,,2972,211,1590
Gigioh,raspa65,1648,1476,0-1,Horwitz Defense,A40,https://lichess.org/kQmxYGxI,120+0,Time forfeit,,,rapid,,,,,14,0,49,,,bullet,1869.0,,,,33698,3840,28943
zdravko_angelovski,CamiloEstrada,1905,1432,1-0,Modern Defense,B06,https://lichess.org/97yVvtHS,600+8,Normal,,,rapid,,,,,2074,79,767,,,unknown,,,,,0,0,0
GoianiaGO,AxiomsAndProof,1748,1959,0-1,Scandinavian Defense: Main Line,B01,https://lichess.org/YebRQ5c5,30+0,Normal,,,bullet,,,,,2124,196,3716,,,bullet,1950.0,,,,10829,899,12287
ohwhen,mickeymcmouse,1474,1866,0-1,Center Game: Normal Variation,C22,https://lichess.org/4QqxXKwS,1200+0,Normal,,,blitz,1258.0,1713.0,,,2388,196,2314,,,puzzle,,,,,321,16,264
chacho21,speed2222,1548,1777,0-1,Old Benoni Defense,A43,https://lichess.org/AxmfxBcI,60+0,Time forfeit,,,bullet,,,,,3025,224,3381,,,bullet,,,,,3756,164,2753
RTBarrett,Chessnost,1834,1849,1-0,Benoni Defense: Old Benoni,A43,https://lichess.org/efrz7RG7,900+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,1534.0,1779.0,,1968,181,2212
ajedrez001,JeanValjeanX,1915,2019,0-1,Hungarian Opening: Slav Formation,A00,https://lichess.org/vipOs55a,600+0,Normal,,,bullet,1586.0,,,,19471,1008,32066,,,unknown,,,,,0,0,0
Alienwonder,HarvLRev,1427,1611,0-1,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/F3E56i0S,60+0,Normal,,,bullet,,,,,1207,50,2601,,,bullet,1346.0,,,,11190,437,4763
RajdNaSosnowiec,ebb1,1935,1609,1-0,Sicilian Defense: Open #3,B32,https://lichess.org/22NksTMF,900+15,Normal,,,unknown,,,,,0,0,0,,,blitz,1292.0,1666.0,,,5873,445,6386
mgciro,faouziharrabi,1918,1872,1-0,Van't Kruijs Opening,A00,https://lichess.org/8wiRxzMJ,180+0,Normal,,,bullet,,,,,37875,1282,36093,,,blitz,,,,,730,95,1921
limprevisto,Grote_haas,1703,1983,0-1,Caro-Kann Defense,B10,https://lichess.org/dtCF1DAc,300+3,Normal,,,blitz,,,,,321,26,457,,,bullet,,,,,5482,713,3840
vazirazam,karl333,1857,1865,0-1,"Ruy Lopez: Morphy Defense, Classical Defense Deferred",C70,https://lichess.org/kDd22h1W,180+0,Time forfeit,,,bullet,,,,,1469,107,1926,,,blitz,,,,,3741,470,3990
eugebcn,Reinaldo555,1908,1848,0-1,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",E76,https://lichess.org/ZG9oqAOO,900+10,Time forfeit,,,bullet,1654.0,1649.0,,,18237,544,19128,,,rapid,,,,,329,39,281
SchrodsCat,james_9,1558,2090,0-1,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/lSdW1apa,180+0,Normal,,,blitz,,,,,713,84,1947,,,blitz,,,,,806,60,795
Interist,diegonicola,1501,1364,1-0,Philidor Defense #2,C41,https://lichess.org/q5lrZAMe,600+10,Normal,,,rapid,,,,,1710,114,930,,,rapid,,,,,542,56,1264
mixelsonK,jigokumon,1449,1534,1-0,Colle System #2,D05,https://lichess.org/6c7CcleK,120+2,Normal,,,blitz,1603.0,1555.0,,,9477,902,18401,,,blitz,,,,,6057,716,4464
Arsenicum7,garcialj,2115,1514,1-0,English Opening: Agincourt Defense #2,A13,https://lichess.org/Kbc2EP82,600+0,Normal,,,blitz,,,,,9561,786,7608,,,puzzle,,,,,409,55,483
eusstas89,kochergin72,1820,1788,1-0,Queen's Gambit Refused: Baltic Defense,D02,https://lichess.org/4O1Ewf2X,600+2,Time forfeit,,,rapid,,1704.0,1735.0,,4192,293,4117,,,rapid,,,,,4749,394,6664
dopli,perkepon,1776,1873,1-0,Queen's Gambit Refused: Chigorin Defense #3,D07,https://lichess.org/nqlZFqkb,60+0,Time forfeit,,,bullet,2010.0,2074.0,,,3880,297,3749,,,bullet,1847.0,,,,17978,1509,16457
martin666,Dufraisne,1538,1513,1-0,Dutch Defense,A80,https://lichess.org/8ykBnSQC,480+1,Normal,,,blitz,,1011.0,,,1921,162,2594,,,rapid,,,,,1879,97,2309
gustavosants,behsam,1414,1439,0-1,English Opening: Symmetrical Variation,A30,https://lichess.org/7ZQD5Vtk,480+10,Time forfeit,,,rapid,,,,,129,8,332,,,rapid,,,,,19,0,28
cubacapanegra,GedionZelalemAFC,1680,1711,1-0,Sicilian Defense: McDonnell Attack,B21,https://lichess.org/kPIPjX6O,300+0,Normal,,,blitz,,,,,5835,738,10196,,,blitz,,,,,1095,64,1098
mustis,JeSuisEnEchec,1360,1441,1-0,Philidor Defense #3,C41,https://lichess.org/Tiwr75Oh,300+3,Time forfeit,,,rapid,,,,,2344,239,2086,,,blitz,,,,,4764,301,5419
chanchofuncky,ottobitunbyte,1630,1717,1-0,Queen's Pawn Game #3,D00,https://lichess.org/3lPuoSby,480+0,Time forfeit,,,blitz,,1795.0,,,12272,909,19581,,,bullet,1795.0,,,,41920,2861,42199
cesargil2015,freedombanker,1433,1536,0-1,Nimzo-Larsen Attack: Modern Variation #2,A01,https://lichess.org/1iD4V8ds,420+1,Time forfeit,,,unknown,,,,,0,0,0,,,blitz,1168.0,1504.0,,,13511,1178,9343
dusan345,Igormaster666,1581,1637,1-0,Sicilian Defense: Accelerated Dragon,B36,https://lichess.org/T18s7QJE,180+0,Normal,,,blitz,,,,,8247,599,11649,,,bullet,1277.0,1203.0,,,603,23,610
srw98,worldchess365,1811,1610,0-1,Sicilian Defense: Closed Variation,B23,https://lichess.org/0uzO1euX,60+0,Time forfeit,,,unknown,,,,,0,0,0,,,bullet,,,,,19468,602,23832
Chachooooo,KurisuMakise,1729,2163,0-1,French Defense: Knight Variation,C00,https://lichess.org/LrrIHpmB,300+0,Normal,,,blitz,,1665.0,,,825,86,1085,,FM,blitz,,,,,3327,311,1571
r0l3t3,ormo22,1475,1443,1-0,King's Pawn Game: Damiano Defense,C40,https://lichess.org/PWW792Yq,180+5,Normal,,,blitz,,,,,649,54,666,,,bullet,,,,,4981,181,5021
