white,black,white_elo,black_elo,result,opening,eco,site,time_control,termination,white_country,white_title,white_preferred_game,white_peak_bullet,white_peak_blitz,white_peak_rapid,white_peak_classical,white_total_wins,white_total_draws,white_total_losses,black_country,black_title,black_preferred_game,black_peak_bullet,black_peak_blitz,black_peak_rapid,black_peak_classical,black_total_wins,black_total_draws,black_total_losses
Valura,Johnny11,1256,1418,1-0,Benoni Defense,A56,https://lichess.org/6qjUJtHX,45+0,Time forfeit,,,blitz,,,,,1018,94,1018,,,bullet,,,,,3285,172,4127
Ismailtal,icemanj,1319,1428,1-0,King's Gambit,C30,https://lichess.org/b2ZIZzYo,900+10,Normal,,,blitz,,1566.0,,,12584,481,14922,,,bullet,,,,,2381,219,3211
samfindleypsu,korbac,1042,1131,0-1,Ruy Lopez: Berlin Defense #2,C65,https://lichess.org/Fw6YZTtI,420+8,Normal,,,puzzle,,874.0,,,1177,99,2044,,,rapid,,,,,39,2,73
PiedPiper,tsurubalka,1289,1424,1-0,King's Pawn Game: McConnell Defense,C40,https://lichess.org/dTF4MJ6u,300+4,Normal,,,blitz,,,,,780,62,1121,,,rapid,,,,,2181,222,2444
AimanPoP,kllkiller10,1124,1224,1-0,Slav Defense,D10,https://lichess.org/F6bUlAJM,300+8,Normal,,,blitz,,,,,310,35,523,,,puzzle,,,,,323,16,299
gaspper,wjn,1372,1321,0-1,Sicilian Defense,B20,https://lichess.org/sGAdtR3V,300+10,Normal,,,blitz,1429.0,1526.0,1712.0,,1510,53,1432,,,puzzle,,,,,2030,130,2240
ruppalapati,susaeta,1347,1387,1/2-1/2,Italian Game: Anti-Fried Liver Defense,C55,https://lichess.org/pdmGrgpY,300+0,Normal,,,bullet,1847.0,,,,54501,5888,57649,,,blitz,,,,,1454,165,1540
podge_8,pingu2,1182,1586,1-0,King's Pawn Game: King's Head Opening,C20,https://lichess.org/XiOIoe2z,900+0,Normal,,,rapid,,,,,20,3,68,,,bullet,,,,,4030,138,1677
29power,cjmccaffrey,1283,1347,0-1,French Defense: Exchange Variation,C01,https://lichess.org/MYUSoLjI,900+10,Normal,,,puzzle,,,,,188,21,143,,,blitz,,,,,1534,103,1406
jmwed,loporov,1113,1223,0-1,King's Indian Attack,A07,https://lichess.org/jk9cPU2e,180+1,Normal,,,unknown,,,,,0,0,0,,,rapid,,,1266.0,1545.0,1108,91,1659
maiden88,barosmemedov,1210,1170,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/46PA42Wv,2700+0,Time forfeit,,,puzzle,,,,,90,8,85,,,puzzle,,,,,0,0,10
jenstudio973,salvador13062000,1396,1159,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/lFMvKLLu,900+0,Normal,,,rapid,1000.0,1110.0,1369.0,,7100,466,6139,,,puzzle,,,,,14,0,61
nahm,MrBlack101,1345,1431,1/2-1/2,Italian Game: Anti-Fried Liver Defense,C55,https://lichess.org/PFawazXb,300+5,Normal,,,blitz,,1193.0,,,3049,365,3435,,,unknown,,,,,0,0,0
ciembor,bharvey1291,1388,1349,0-1,Sicilian Defense: Smith-Morra Gambit #2,B21,https://lichess.org/ncHzyxS0,420+15,Normal,,,rapid,,,,,2480,162,2487,,,rapid,,,,,140,8,291
Haggard,NewtoChess100111,1797,842,1-0,Sicilian Defense: Alapin Variation,B22,https://lichess.org/5xWAWBb7,300+30,Normal,,,rapid,1565.0,1620.0,1768.0,,13488,341,4032,,,rapid,,,,,190,10,262
holisal,amrsameh,1477,1270,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/8FUDvjJv,600+0,Time forfeit,,,puzzle,1310.0,1372.0,,,2572,131,2610,,,rapid,,,,,90,8,289
SPARKS9890,jaimedemorayaragon,1359,1260,1-0,Italian Game,C50,https://lichess.org/0NiDHW7U,1800+7,Normal,,,puzzle,,,,,227,7,280,,,unknown,,,,,0,0,0
reredeg,Bigmoney509,1238,1281,1/2-1/2,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/W3hIvj1V,300+0,Normal,,,puzzle,,,,,782,96,1044,,,blitz,,,,,447,25,455
tt3r,kerrak,1250,1366,1-0,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/QudWYZmq,120+1,Time forfeit,,,puzzle,,,,,1329,147,1318,,,bullet,1786.0,1929.0,,,12063,504,11421
Dragonchess88,djirsas,1323,1339,0-1,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/AWxiy2hK,300+0,Normal,,,puzzle,,,,,3363,162,3897,,,blitz,,1407.0,,,7000,696,7299
MagicSurfer,tarik75,1366,1209,1-0,Horwitz Defense,A40,https://lichess.org/DoOx1Y1F,300+8,Normal,,,rapid,,,,,858,55,1591,,,rapid,,,,,305,21,898
vn-angelo,typeracer,1357,1280,1-0,Bird Opening: Dutch Variation,A03,https://lichess.org/HWLtUjn6,300+4,Normal,,,puzzle,,,,,139,11,152,,,puzzle,,,,,1121,61,1235
totoLeRigolo,shortajay,1356,1300,1-0,King's Pawn Game: Maroczy Defense,B07,https://lichess.org/lC2lozzl,300+0,Normal,,,blitz,,,,,806,101,763,,,blitz,,1215.0,,,4859,421,7072
Dante0704,ernesto12,1397,1371,1-0,Owen Defense,B00,https://lichess.org/s7MzaWn1,180+0,Time forfeit,,,puzzle,808.0,,,,3754,73,5361,,,unknown,,,,,0,0,0
Sherpa,mrschifer,1276,1197,0-1,Queen's Pawn Game #2,D00,https://lichess.org/L4JGRoms,300+1,Time forfeit,,,blitz,,,,,1398,125,1275,,,rapid,,,,,1116,94,1558
DannyboyUpstate,ardue,1112,1143,1-0,Indian Game: East Indian Defense,E00,https://lichess.org/YGTXWuyK,180+5,Normal,,,puzzle,,,,,56,0,118,,,blitz,,854.0,,,4086,157,5901
Wayanka,makicamara,1500,1200,1-0,Van't Kruijs Opening,A00,https://lichess.org/3jL250V6,600+0,Normal,,,rapid,,,,,262,11,353,,,bullet,,,,,1503,109,1946
cemrohat,mjohli,1085,1432,0-1,Grob Opening,A00,https://lichess.org/9vhZROxi,420+0,Normal,,,blitz,,,,,1016,121,2660,,,puzzle,,1526.0,,,5735,257,3475
arapongas16,rou7_beh,1433,1330,1-0,Nimzowitsch Defense: Franco-Nimzowitsch Variation,B00,https://lichess.org/jStZfRyS,420+1,Normal,,,blitz,,,,,60,1,52,,,puzzle,1702.0,1920.0,,,4441,320,4217
El-habib,Mariovns777,1210,1029,1-0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",C57,https://lichess.org/VTqVXrn0,420+0,Normal,,,puzzle,,,,,2475,97,2441,,,blitz,,1312.0,1664.0,,5530,305,6954
Rafix1994,PearIceTea,1173,1552,0-1,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/CDV1fSRf,300+5,Normal,,,blitz,,,1040.0,,1208,93,1395,,,blitz,,1463.0,1528.0,,6533,414,9104
perrodo,OperationIvy,1245,1141,1/2-1/2,Hungarian Opening,A00,https://lichess.org/knv2Va99,60+8,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,11881,781,11949
25cf,NGNL144,1352,1386,1-0,"King's Gambit Declined, Petrov's Defense",C30,https://lichess.org/f7kG6ZRo,300+5,Normal,,,puzzle,,,,,726,31,957,,,rapid,,,,,2,1,9
chessgpi,Zugzwang18,1551,1143,0-1,Italian Game: Rosentreter Gambit,C50,https://lichess.org/0IVaUR9R,600+8,Normal,,,puzzle,,,,,1029,72,761,,,rapid,,,,,26,11,93
IrCrashday,Sevillano,1530,1204,1-0,Philidor Defense #3,C41,https://lichess.org/pyj6otOG,300+0,Normal,,,blitz,,,,,378,14,170,,,blitz,,,,,57,4,116
DannyThomas,yaz1991,1204,1363,0-1,"Englund Gambit Declined, Reversed French",A40,https://lichess.org/K1ADcto0,1800+15,Time forfeit,,,puzzle,,,,,10,0,56,,,blitz,,,,,1888,145,1985
H-A-R-LEY,mdgncm,1461,1320,0-1,Van't Kruijs Opening,A00,https://lichess.org/47XqFd0A,120+3,Time forfeit,,,blitz,,1606.0,,,17108,1549,14926,,,blitz,,,,,1375,66,1721
red9823,am1904,1201,1189,0-1,"Ruy Lopez: Exchange Variation, Lutikov Variation",C68,https://lichess.org/7MFfnNMK,300+0,Time forfeit,,,bullet,,,,,4883,156,5369,,,blitz,,,,,2520,186,3066
adub23,jesse,1389,1390,0-1,Caro-Kann Defense: Breyer Variation,B10,https://lichess.org/kS05pfh9,60+0,Time forfeit,,,bullet,,,,,184,11,189,,,bullet,1598.0,,,,19770,643,20965
asheft,greybishop99,1401,1376,0-1,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/9RzpwZBh,900+10,Normal,,,puzzle,,,,,278,15,301,,,rapid,,,1165.0,,3494,128,5249
EzrasMonkey,Kevinzhangtheepic,1537,1245,1-0,Sicilian Defense: Smith-Morra Gambit,B21,https://lichess.org/CvPLXHfn,300+0,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,65,10,172
aquario,triPoing,1143,1185,1-0,Nimzowitsch Defense,B00,https://lichess.org/QLKso3fh,1200+10,Normal,,,blitz,,1502.0,,,5370,416,5924,,,unknown,,,,,0,0,0
RyanAdams,jonathanas,1491,1105,1-0,French Defense #2,C00,https://lichess.org/ZXEibXqS,600+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,732,59,1416
luckaz,GangstaGibbs,1418,1342,1-0,Queen's Pawn Game: Zukertort Variation,D02,https://lichess.org/F6RriobV,900+0,Normal,,,unknown,,,,,0,0,0,,,antichess,,,,,301,10,737
SALAMAND3R,mamo999,1142,1168,1-0,Philidor Defense #2,C41,https://lichess.org/9A5rtTB6,420+1,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,32,3,102
felipe654,mrcurianmoon,1411,1274,1-0,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/oeiixPUj,240+0,Normal,,,bullet,2249.0,2065.0,,,17342,1164,15348,,,blitz,,,,,994,104,1968
pasjohn,SUTHEY2,1217,1582,0-1,Sicilian Defense: Alapin Variation,B22,https://lichess.org/dtO3Rn4G,60+0,Time forfeit,,,bullet,2077.0,2083.0,2205.0,2058.0,34974,4059,30078,,,ultraBullet,,,,,149548,3376,232400
vonderbrus,ignpcia,1002,1531,0-1,Caro-Kann Defense: Hillbilly Attack,B00,https://lichess.org/vLqL3ls5,60+0,Normal,,,puzzle,,,,,3069,279,3590,,,bullet,,,,,597,56,738
petrovich23rus,hear,1331,1283,1/2-1/2,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/HWvb5f3D,300+0,Normal,,,puzzle,,,,,1669,220,1579,,,blitz,,,,,88,10,135
ohs14,WesA,1272,1500,0-1,Zukertort Opening: Wade Defense,A04,https://lichess.org/uJLPli8x,0+1,Time forfeit,,,unknown,,,,,0,0,0,,,bullet,,,,,7,0,2
RedTrinity,drimagrela,1114,1226,0-1,King's Indian Attack,A07,https://lichess.org/nFTe2w2I,300+8,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
salvadorbarca,xpell,1314,1457,0-1,Caro-Kann Defense: Hillbilly Attack,B00,https://lichess.org/OdJXK9cR,240+0,Normal,,,blitz,1566.0,1555.0,1917.0,,4966,580,5574,,,blitz,,,,,1193,81,1189
elmahdy,roman10m,1345,1162,1-0,King's Pawn Game: Damiano Defense,C40,https://lichess.org/0M3PutLk,900+5,Normal,,,puzzle,,,,,130,13,278,,,rapid,,,,,145,9,337
mkoga,feudal32,1509,1277,1-0,Ruy Lopez: Steinitz Defense,C62,https://lichess.org/2UdgeOo9,60+0,Time forfeit,,,puzzle,,,,,306,16,388,,,blitz,,,,,3076,185,3020
bobmarleystrex,Rzm,1077,1359,0-1,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/fb9pXVzU,600+0,Normal,,,blitz,,,,,24,4,92,,,blitz,1433.0,1333.0,1582.0,,4596,293,4702
burbano9021,Raven14,1221,1359,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/MQAz4bxz,300+0,Time forfeit,,,blitz,,,,,269,44,615,,,blitz,,,,,731,26,508
Canoe,Vaffanculo0,1194,1500,1-0,Ruy Lopez: Berlin Defense #2,C65,https://lichess.org/TVnIhPE6,60+0,Normal,,,blitz,1324.0,1381.0,,,1689,86,1821,,,unknown,,,,,0,0,0
dsch11,luanpaixao,1511,1072,1-0,Queen's Pawn Game: Zukertort Variation,D02,https://lichess.org/EQaQOfSZ,300+0,Time forfeit,,,unknown,,,,,0,0,0,,,blitz,,,,,60,0,197
EdAthlet,CanardFou,1256,1462,0-1,French Defense #2,C00,https://lichess.org/5K1FT2j7,180+4,Time forfeit,,,bullet,1459.0,1809.0,,,12122,252,12182,,,blitz,,1615.0,,,6882,357,5845
yawade,DasAnimal,1313,1312,0-1,Vienna Game: Max Lange Defense,C25,https://lichess.org/gahgqQ3h,0+9,Time forfeit,,,blitz,1229.0,1258.0,1445.0,,26656,1955,27838,,,unknown,,,,,0,0,0
inanc113113,njsga152,1256,1499,0-1,King's Pawn Game,C20,https://lichess.org/SpML1JZx,900+0,Normal,,,blitz,,,,,603,110,752,,,rapid,,,,,72,1,68
Lcorreia,jpsymilnovecientos,1356,1263,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/BtzInVTV,600+8,Normal,,,blitz,,1611.0,,,4919,329,4532,,,rapid,,,,,251,15,464
ghoti,Ananda2,1310,1191,1-0,Indian Game,A45,https://lichess.org/1lBI3L6m,300+8,Time forfeit,,,rapid,,,1321.0,,8774,512,7673,,,rapid,,,,,332,35,643
amas0,MSEchess,1180,1530,0-1,Sicilian Defense: Closed Variation,B23,https://lichess.org/bJs4hsmv,180+0,Normal,,,puzzle,,,,,60,7,146,,,blitz,,,,,223,12,516
cristhofergil37,lizeyue,1075,1560,0-1,?,?,https://lichess.org/a51Iwhlc,420+0,Abandoned,,,puzzle,,,,,301,40,298,,,puzzle,,,,,690,49,1348
quocuy28,Falcon3404,1250,1230,0-1,Van't Kruijs Opening,A00,https://lichess.org/LJMeN2ip,60+0,Time forfeit,,,puzzle,,,,,44,6,149,,,puzzle,,,,,424,39,635
grenouill,milanche985,1330,1378,0-1,Queen's Pawn Game #2,D00,https://lichess.org/q6OYT9ze,900+10,Time forfeit,,,rapid,,,,,702,39,791,,,puzzle,,,,,360,32,299
JR1968,Ozymandias_Realista,1363,1398,1-0,Queen's Pawn Game #2,D00,https://lichess.org/IoFMUXKZ,300+0,Normal,,,blitz,,1689.0,1737.0,,16573,1921,17632,,,puzzle,1631.0,1786.0,1927.0,,11209,834,8051
prasadnadendla,Hooook,1150,1283,1-0,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/AAmFMOS8,600+0,Normal,,,rapid,,,,,2241,164,2245,,,puzzle,,,,,12,4,33
thakur,wiseBurger1,1449,1199,0-1,Queen's Pawn Game #2,D00,https://lichess.org/GvhP8fbv,120+3,Time forfeit,,,bullet,1438.0,,,,12542,702,12793,,,blitz,,,,,22,2,63
aleovenza,rookbandit,1206,1488,0-1,Sicilian Defense: Smith-Morra Gambit #2,B21,https://lichess.org/eGPLewhk,300+0,Normal,,,blitz,,,,,103,9,219,,,blitz,,1693.0,,,919,60,905
Crackle,chessboogers,1471,1312,1-0,Queen's Gambit Accepted: Old Variation,D20,https://lichess.org/tlD73vcD,300+5,Normal,,,blitz,,,,,427,18,681,,,blitz,,1236.0,,,438,35,479
IkonOne,Graysmith,1336,1222,1-0,Center Game #2,C21,https://lichess.org/3rLU1b9T,300+5,Normal,,,puzzle,,,,,27,1,33,,,bullet,1708.0,1390.0,,,22438,368,33120
Boukharsa,prevostc,1305,1453,0-1,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/vy9BqLZy,240+5,Time forfeit,,,blitz,1345.0,1424.0,,,3414,186,3428,,,blitz,,1612.0,,,3746,307,3757
evgeny_lugovoy,fouyann,1402,1381,0-1,Van't Kruijs Opening,A00,https://lichess.org/JavZQOBx,300+0,Normal,,,bullet,,,,,1845,183,2447,,,blitz,,,,,1140,134,2463
InternationalFuccboi,imyou,1314,1113,1-0,Queen's Pawn Game: Mason Attack,D00,https://lichess.org/a5Pqc8qO,300+0,Normal,,,blitz,1404.0,1593.0,,,4488,340,4294,,,blitz,,,,,6205,515,7467
madjig,arthurmadson,1161,1160,1-0,Caro-Kann Defense,B10,https://lichess.org/lSqdTGfo,600+5,Normal,,,rapid,,,,,373,56,644,,,rapid,,,,,408,31,672
HOSOK,inordirection,1363,1410,1-0,Van't Kruijs Opening,A00,https://lichess.org/sysK9Nff,180+0,Normal,,,bullet,,,,,652,7,687,,,blitz,,,,,2327,149,2172
bicorm,DwiRahmatK,1216,1282,0-1,Three Knights Opening,C46,https://lichess.org/87FHPDzb,600+8,Time forfeit,,,puzzle,,,,,54,3,55,,,puzzle,,1069.0,,,439,35,647
Luana_999,Lightfoot,1331,1177,1-0,"Sicilian Defense: Closed Variation, Traditional",B25,https://lichess.org/kykVC6Vu,480+2,Normal,,,puzzle,,,,,250,24,304,,,puzzle,,,,,457,79,417
ruedam,kenobi1,1360,1338,0-1,French Defense: Normal Variation,C00,https://lichess.org/kkuTJpqt,600+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,1335,98,1380
jorge_28cs,AndrePaliao,1447,1042,1-0,Portuguese Opening,C20,https://lichess.org/dPywO0t3,120+0,Time forfeit,,,bullet,1984.0,1907.0,2000.0,,25051,1365,25617,,,puzzle,,,,,65,3,116
OdilardoSilva,leoparra329,1274,1383,1-0,English Opening,A10,https://lichess.org/QWJ4N0YB,600+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,467,46,454
soulofmidnight,YouCantBeatMe69,1090,1174,1/2-1/2,Queen's Pawn Game,D00,https://lichess.org/Lt92sMlu,600+0,Normal,,,rapid,,,,,175,22,379,,,rapid,,,,,23,6,29
SilverX,AlexCJR,1367,1314,1/2-1/2,Modern Defense: Mongredien Defense #2,B06,https://lichess.org/M22Huz9a,300+2,Normal,,,blitz,,,,,502,70,553,,,blitz,1355.0,1539.0,,,3922,295,4459
Perry817,woolypencil,1277,1407,1-0,Russian Game: Damiano Variation,C42,https://lichess.org/Bp3TFYIk,480+8,Normal,,,bullet,1559.0,1485.0,,,3763,190,3735,,,rapid,,,,,1439,46,1418
sauce123,Superfart,1183,1292,0-1,Sicilian Defense: Closed Variation,B23,https://lichess.org/R92d2N5o,900+0,Normal,,,puzzle,,,,,220,21,208,,,blitz,,1548.0,,,12085,1238,11871
JackM,axe38383838,1134,1118,0-1,Queen's Pawn Game: Chigorin Variation,D01,https://lichess.org/OkGJAEtb,180+2,Normal,,,puzzle,,,,,410,38,327,,,blitz,,,,,2571,132,1845
uliciak,Agatheaj,1551,966,1-0,Queen's Pawn Game #2,D00,https://lichess.org/zacuIgrL,300+8,Normal,,,rapid,,,,,10076,785,11973,,,rapid,,,,,0,2,28
asercan,jackmehov,1494,1248,1-0,Bishop's Opening: Philidor Counterattack,C23,https://lichess.org/gZcO9Wax,300+0,Time forfeit,,,blitz,,1650.0,1743.0,,10616,1165,11310,,,puzzle,,,,,543,31,761
evilseed,NAQ,1367,1428,0-1,Old Benoni Defense: Mujannah Formation,A43,https://lichess.org/CHuNJyN1,300+0,Time forfeit,,,bullet,1326.0,,,,14232,219,14209,,,blitz,,1407.0,,,7264,318,6838
LightingBolt,HenrySteeleIII,1012,1000,0-1,King's Pawn Game,C20,https://lichess.org/fGpWE1g7,900+0,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
martinuribe,Kazooy,1410,1382,1-0,Sicilian Defense,B50,https://lichess.org/ImKkQXSN,1200+0,Normal,,,puzzle,,,,,91,6,53,,,rapid,,,,,257,33,514
dchoi001,Ricardo97,1206,1074,1-0,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/kw3LZWaB,900+0,Normal,,,puzzle,,,,,141,13,264,,,rapid,,,,,86,9,157
stricknz,gearnest,1405,1343,0-1,Russian Game: Urusov Gambit,C42,https://lichess.org/wsBLTs0U,300+0,Time forfeit,,,bullet,1241.0,,,,5430,367,5276,,,bullet,1540.0,,,,10426,667,10604
thekakaman,JuliusDL,1041,1727,0-1,"Ruy Lopez: Exchange Variation, Normal Variation",C69,https://lichess.org/UXgCFzKD,60+0,Normal,,,puzzle,998.0,1291.0,1473.0,,651,27,723,,,bullet,,,,,2778,131,1893
chessterchetos,lcosta,1266,1362,1-0,Sicilian Defense: Classical Variation,B56,https://lichess.org/bFDo4zZ3,300+0,Time forfeit,,,blitz,,,,,2956,195,3718,,,blitz,,,,,1676,54,1535
PassoLargo17,lwlandry,1209,1585,0-1,Hungarian Opening,A00,https://lichess.org/qnK4lnfb,300+4,Normal,,,blitz,,,,,98,31,386,,,unknown,,,,,0,0,0
stray1000,tendo93,1287,1248,1-0,Queen's Pawn Game: Zukertort Variation,D02,https://lichess.org/v1A32qQG,300+5,Normal,,,bullet,,,,,781,63,930,,,puzzle,,,,,52,12,174
IvanM344,somefreedomfries,1429,910,0-1,Pirc Defense #4,B07,https://lichess.org/8cnQVWx4,1200+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,33,5,171
Pelaruz,tony_turati,1129,1036,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/Mtwz1YV1,300+0,Normal,,,puzzle,,,,,145,10,82,,,blitz,,,,,25,4,61
borrings12345,Raf_af,1349,1422,1-0,Van't Kruijs Opening,A00,https://lichess.org/VrQ7zSXA,420+0,Normal,,,blitz,,,,,1112,67,963,,,blitz,,,,,1061,49,2848
Ell3,AnthonyAkbar,986,1299,0-1,Queen's Pawn Game: Chigorin Variation,D00,https://lichess.org/To8KO9HQ,600+0,Normal,,,rapid,,,,,0,1,11,,,rapid,,,,,136,15,150
PasaBerat,Zvi,1209,1590,0-1,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/P82rg1Z7,60+5,Normal,,,blitz,,,,,32,2,72,,,blitz,,,,,4701,221,2106
albertlai431,Baep,1328,1381,1-0,Caro-Kann Defense: Karpov Variation,B17,https://lichess.org/IId83yRU,180+2,Normal,,,puzzle,,,,,238,23,204,,,bullet,1880.0,1925.0,1963.0,,8955,628,9422
kickinit,m_zeroz_123,1415,1293,1-0,"Caro-Kann Defense: Accelerated Panov Attack, Open Variation",B10,https://lichess.org/84MRGsMp,360+2,Normal,,,bullet,,,,,1703,65,4619,,,rapid,,,,,1779,121,2343
NicolasAlzueta,FDLF2954,1355,1374,0-1,Grob Opening,A00,https://lichess.org/MxAtst1r,2400+0,Time forfeit,,,puzzle,,,,,2,0,16,,,unknown,,,,,0,0,0
spartaofthenorth,Shauhinahmadian,943,1429,0-1,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation",B33,https://lichess.org/jaY9RSf5,300+0,Normal,,,puzzle,,,,,62,8,172,,,unknown,,,,,0,0,0
tuscany,matirossini,1491,1303,1-0,"English Opening: King's English Variation, Reversed Closed Sicilian",A25,https://lichess.org/CGEtDWR3,180+2,Normal,,,blitz,,1614.0,,,21660,1280,20886,,,blitz,,,,,452,34,803
dwoods404,DarthRevan,1363,1315,1-0,French Defense: Advance Variation,C02,https://lichess.org/oJ97C3xB,180+0,Normal,,,bullet,1455.0,1448.0,,,13121,483,15251,,,unknown,,,,,0,0,0
Syhte,ortega100,1295,1390,1-0,Bishop's Opening: Khan Gambit,C23,https://lichess.org/HRPaLXaR,900+0,Normal,,,blitz,,,,,69,7,128,,,rapid,,,,,78,10,195
Genesis1399,zz42zz,1302,1432,1-0,Modern Defense,B06,https://lichess.org/6Urj3a2g,420+0,Time forfeit,,,blitz,,,,,298,16,480,,,blitz,,,,,3569,261,4747
notime123,Kiing_lVz,1374,1211,1-0,"English Opening: King's English Variation, Reversed Sicilian",A21,https://lichess.org/8pHzkdub,300+0,Normal,,,bullet,,,,,8313,187,10984,,,blitz,,,,,436,34,1051
Antoniofel86,MarioPf,1410,1337,1-0,Queen's Gambit Declined: Modern Variation,D50,https://lichess.org/xWLISn2G,300+1,Time forfeit,,,bullet,1739.0,1437.0,1551.0,1585.0,10082,1148,10245,,,puzzle,,,,,214,32,375
adalcuetzalan,GT1245,1117,1046,0-1,Queen's Pawn Game #2,D00,https://lichess.org/3vl13JmF,360+0,Time forfeit,,,blitz,,,,,170,27,505,,,unknown,,,,,0,0,0
Nidhin,Ashkanjah,1259,1493,0-1,Sicilian Defense,B20,https://lichess.org/UYsa8RZr,180+0,Normal,,,blitz,,,,,531,10,1099,,,unknown,,,,,0,0,0
woofo,rokstydy,1465,1334,1-0,French Defense: Exchange Variation,C01,https://lichess.org/6Igx2Aon,120+3,Normal,,,blitz,,,,,5977,497,7885,,,unknown,,,,,0,0,0
fisherofmen,EggHuevo,1169,1380,0-1,Philidor Defense #3,C41,https://lichess.org/49KRWyai,300+20,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
minorblues,miltech,1298,1103,1-0,Horwitz Defense,A40,https://lichess.org/uot7zX5Y,600+5,Normal,,,puzzle,,,,,90,14,232,,,bullet,1204.0,1433.0,,,5856,382,8052
gtgiraud3,stranger09,1423,1023,1-0,Bird Opening: Dutch Variation,A03,https://lichess.org/OpuL7F1b,300+4,Normal,,,rapid,,1223.0,1422.0,,2766,123,3064,,,puzzle,,,,,47,7,188
victoralberto20,williamch,1266,1438,0-1,Queen's Gambit Declined: Normal Defense,D35,https://lichess.org/XQLLbVJK,120+2,Time forfeit,,,blitz,,1589.0,,,23553,1710,24530,,,blitz,1136.0,1629.0,1758.0,,11485,645,12948
elvena,gambafx,1472,1297,1-0,Reti Opening #2,A04,https://lichess.org/E0tDqZRV,300+0,Time forfeit,,,bullet,1470.0,1531.0,,,1705,169,2230,,,blitz,,1351.0,1481.0,,1910,117,2408
pragmascript,Eternal_Kami,1581,1197,0-1,Caro-Kann Defense: Panov Attack #2,B13,https://lichess.org/A13r4GAB,60+0,Time forfeit,,,bullet,1248.0,1540.0,,,8637,239,10382,,,bullet,,,,,511,13,602
rusty38special,honolululu,1316,1482,0-1,King's Pawn Game: Leonardis Variation,C20,https://lichess.org/3hP79CxX,180+2,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
highphive,CologneHommeSport,951,1187,0-1,Sicilian Defense: Old Sicilian,B30,https://lichess.org/6FNdEaPk,300+0,Normal,,,puzzle,,,,,318,25,366,,,puzzle,,,979.0,,924,117,1694
heltonmat,alice17,786,803,0-1,Scandinavian Defense: Marshall Variation,B01,https://lichess.org/KMNBezm1,420+0,Time forfeit,,,blitz,,,,,24,1,106,,,puzzle,,,,,85,5,116
pablo0416,nicolasli123,1250,1185,1-0,Nimzo-Larsen Attack: English Variation,A01,https://lichess.org/ZRtcIPoE,60+1,Time forfeit,,,blitz,,,,,881,53,1190,,,puzzle,,,,,15,0,24
cr7yasin,thenewchessmachine,1177,1292,0-1,"Englund Gambit Declined, Reversed French",A40,https://lichess.org/jH4Lu4HF,300+0,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,11,4,39
scarcaraoc,BloodMuffin,1359,1248,0-1,Hungarian Opening: Catalan Formation,A00,https://lichess.org/QV1fk2oM,600+0,Normal,,,rapid,,,,,52,6,110,,,bullet,1775.0,,,,6844,251,7784
haitamch,SUB02,1353,1212,1-0,Four Knights Game: Ranken Variation,C48,https://lichess.org/YBQZavtO,1200+10,Normal,,,puzzle,,,1391.0,,369,28,520,,,puzzle,,,,,18,5,62
gagagahahaha,jrui,1412,1291,1-0,Scotch Game #3,C45,https://lichess.org/1tqaYwBL,360+0,Time forfeit,,,unknown,,,,,0,0,0,,,rapid,,,,,15259,1988,27265
